District,Rice_Fallows,Baseline_SOC,Future_Temp,Future_Precip,Temp_CV,Precip_CV,compute_flag,Mitigation_CO2,Adaptation_Stability,CSA_Index,Area_Norm,Priority_Index,Priority_Class,Net_Annual_Benefit,Net_Benefit_per_Ha
Udupi,29072.823305387778,80.7109838514032,303.9856830980413,2505.5106343459825,0.006333897369125769,2.5979023278863185,True,142716.21717069056,0.43438257772906497,0.21673044901985886,0.05645672922295048,0.12654303433731995,Low Performance – Low Scale,5809645.268895152,199.83079069649585
Bagalkot,527.6520507536765,50.18418690601901,304.8191092718822,699.1678803231194,0.011406997352256717,3.929535475379863,False,,,,,,Not Eligible,,
Hassan,32429.42329869508,48.10404452121498,301.27922508592474,1240.6542767259516,0.00897763736172353,2.9598405967852215,True,156716.95720598227,0.40251019573537755,0.21204608139845724,0.06654892096350962,0.13338732340249965,Low Performance – Low Scale,6369492.849239276,196.41091950887625
Shimoga,85805.499403297,46.45291386793024,302.558157125379,1449.4463753319476,0.007828182566555748,2.8215299510273013,True,415741.428122839,0.4141337098376804,0.4061186044145627,0.22703321920589528,0.32183071786213696,High Performance – High Scale,16901576.32161672,196.9754437553835
Bellary,14771.859634447046,40.18948475772656,304.54038361787076,591.5622474101917,0.01168226087974636,4.4981387451487365,True,70806.91215208895,0.30722810936704414,0.05952463758156962,0.0134584369838756,0.03284096470549157,Low Performance – Low Scale,2875430.0575561863,194.65592882096337
Kodagu,10934.455088929208,81.83154324290398,301.11388022439513,2221.739154136173,0.007805408583923089,2.485511517022019,True,53489.0447041833,0.44510548290120705,0.04584353987913807,0.0019206241564078417,0.012886763006578166,Low Performance – Low Scale,2176651.338079711,199.0635400097351
Bangalore Rural,5590.719192879884,42.350184740688796,302.4388294934985,809.6664244879424,0.010216339375302037,3.4566591865531393,False,,,,,,Not Eligible,,
Tumkur,25480.048547261013,42.381873287613274,302.742840449691,807.2283120901074,0.010101665688676558,3.4061731231798738,True,122466.9465371388,0.3692574837802489,0.1554279808100516,0.04565443767437373,0.09521617304635406,Low Performance – Low Scale,4974700.182846556,195.2390386391675
Belgaum,34779.32521830274,46.72800998407556,303.4356027867875,1052.208406253534,0.009969182679917615,3.301594209325151,True,167677.27926313903,0.3765369727132292,0.20351291150791484,0.0736143028354857,0.13550023919479784,Low Performance – Low Scale,6813318.731942973,195.90140663101306
Koppal,2309.113013595282,45.33735314410099,304.6106680056705,593.9626370126182,0.011787805539423752,4.581308617266588,False,,,,,,Not Eligible,,
Bangalore,2490.8063635891563,43.27584190496277,302.4266105660758,875.2482784825035,0.00984287525601034,3.3404210499913023,False,,,,,,Not Eligible,,
Ramanagara,2375.8797888924605,45.4796593684255,302.7059846632551,904.9295937847108,0.009328668138209028,3.0972164336141477,False,,,,,,Not Eligible,,
Kannur,11157.948598135737,83.4368384359971,303.874894841634,2718.3559457172946,0.006667484335209557,2.303673016724031,True,54916.886108385144,0.46400046574244236,0.05596081453861261,0.0025925956013759695,0.01637662212825304,Low Performance – Low Scale,2236122.902559514,200.40627386768244
Pathanamthitta,140.958441015625,117.0,302.69377560959646,2993.6315650777756,0.00487728333489231,2.109631028708868,False,,,,,,Not Eligible,,
Alappuzha,5974.389636084541,149.7892844371072,304.9038420894689,2452.619507366417,0.004933998829886527,1.8562541950831124,False,,,,,,Not Eligible,,
Ernakulam,2559.4793941911767,100.71435942875013,304.5960571142695,2631.9778626878483,0.005221425221235133,2.0191707963334573,False,,,,,,Not Eligible,,
Kollam,2274.872378080572,128.6212247035977,303.78781665210994,3044.1472671923557,0.004767579179133663,1.9989841615184045,False,,,,,,Not Eligible,,
Kasaragod,6852.990826269896,81.50108436733383,304.1268691908383,2892.220386919922,0.0061415740088867155,2.3245886229451895,False,,,,,,Not Eligible,,
Idukki,1178.6917836979176,112.68188995026446,300.52792673728925,2460.6520873031645,0.005308363260709145,2.176193518866741,False,,,,,,Not Eligible,,
Kozhikode,1289.3427491130503,128.13998809878015,303.8069107966985,2631.885008363087,0.006431217585263105,2.348261180594671,False,,,,,,Not Eligible,,
Kottayam,1949.3050856249995,125.175918812922,304.8551862594929,2350.2841891670732,0.005109356422035029,1.8985719416575162,False,,,,,,Not Eligible,,
Thrissur,16162.197760773513,84.24276825358145,304.53020522528493,2878.4315564541203,0.005517792667722078,2.190728256321834,True,79702.8665563694,0.4766164749756736,0.13632927004004367,0.017638726259652824,0.06016450580620203,Low Performance – Low Scale,3246000.933919176,200.83908030115728
Palakkad,68312.8110317762,69.89813001854942,303.86168620444795,2287.293616799519,0.006246865501436769,2.349319147960302,True,334442.21994378313,0.45918257094912673,0.4029670321490059,0.17443846098172866,0.2882827183721734,High Performance – High Scale,13610698.007239724,199.24078370759196
Thiruvananthapuram,729.1133851056986,99.17169318451674,303.8816022762289,2579.0835846641303,0.004611000539526362,1.8913273705083309,False,,,,,,Not Eligible,,
Malappuram,14283.908883134123,101.07731318549452,304.27038733794603,2418.738671476439,0.0064092210415728984,2.4638313943701626,True,70043.75931706048,0.44740320981934173,0.1050889859631157,0.011991329627616645,0.04410433288585711,Low Performance – Low Scale,2851013.647359469,199.59617991723775
Wayanad,3258.201804208027,88.46245387797694,301.21980279475207,2197.2344984645288,0.007332805217604983,2.4848099874748484,False,,,,,,Not Eligible,,
DATA NOT AVAILABLE,1739.1723872840084,77.76171538708643,298.359017206136,1193.7231498605847,0.024386875802078007,2.427605503424789,False,,,,,,Not Eligible,,
Leh(Ladakh),0.0,,,,,,False,,,,,,Not Eligible,,
Kargil,0.0,,,,,,False,,,,,,Not Eligible,,
Lakshadweep,84.17816370404412,1097.5592445328032,,,,,False,,,,,,Not Eligible,,
Ashoknagar,12417.373192961119,42.55004147830544,303.93350699734503,1489.3272581508515,0.019229989850350154,3.7234863478918387,True,60194.06707924075,0.3482672453897177,0.05417558602182645,0.006379270963080316,0.02302452028566813,Low Performance – Low Scale,2447256.5408832994,197.0832721908161
Raisen,4374.997107918192,48.77506502989093,304.04169430886043,1731.234752679541,0.01819685700748629,3.8915519470637383,False,,,,,,Not Eligible,,
Pandhurna,133022.88021322316,48.57713219256397,303.0862507854213,1583.2529119862272,0.017227401716952702,3.6859392466237786,True,645591.8798441237,0.35068237057072077,0.4099613614114774,0.3690003471242993,0.3930578424246156,High Performance – High Scale,26250366.023023542,197.33722485144415
Betul,74175.60303212014,43.298365680473815,303.6774742075614,1507.2695517223713,0.016645277022154653,3.8812935895406535,True,359651.6699169785,0.3391015141473579,0.2791219119797859,0.19206594746223354,0.2403568523698075,High Performance – High Scale,14622368.946937641,197.13178389133878
Hoshangabad,1115.8129194485284,34.93936935086278,304.15912324836455,1721.9892042611687,0.017504049518333387,3.871900492303325,False,,,,,,Not Eligible,,
Sehore,997.4954794730392,44.50537435992065,303.7672118531086,1565.5646083432955,0.01780229129272539,3.9950335860900053,False,,,,,,Not Eligible,,
Jabalpur,48239.67437963884,44.85163539775875,303.9821875435966,1683.3579942566369,0.018044859778178716,3.3404359870044633,True,234410.24618958237,0.3732401136043711,0.2513884020868572,0.1140851438358841,0.1832731229275683,High Performance – High Scale,9532540.037811017,197.6078852189463
Narsimhapur,14476.144691139547,40.23122347728407,304.35708858302394,1682.1908411234524,0.017968219605064773,3.716905991800957,True,70342.66866023863,0.3487434817702234,0.0758804151310076,0.012569319449954831,0.03696600556087724,Low Performance – Low Scale,2860554.656099214,197.60472951407303
Panna,64605.285546904764,35.228547468065194,304.0363384486,1626.6321301033804,0.018822112090724683,3.545283240795573,True,313714.12161776755,0.35944682444995935,0.28396141376187456,0.163291151754851,0.22758344058418004,High Performance – High Scale,12756605.127356088,197.45451195466865
Ujjain,0.0,,,,,,False,,,,,,Not Eligible,,
Rewa,17827.61925223497,34.99517744444553,304.83663699413046,1456.267820870142,0.019070483516489534,3.964239842846591,True,86385.02141117732,0.33426312374068157,0.0937161302100016,0.022646100702300095,0.053098955953523125,Low Performance – Low Scale,3511932.018230402,196.99388732402542
Dindori,207065.31932616298,50.319385790108136,302.57888245667493,1595.4047878221947,0.0178610199615747,3.3424936414270103,True,1005089.4813217781,0.3731096403762779,0.5712432972372351,0.5916215989733132,0.5793090040815656,High Performance – High Scale,40868498.77266224,197.3700806376341
Balaghat,170064.22773104213,44.96667981674525,304.5688118327159,1792.7089399454921,0.017024732024343795,3.214912583368857,True,827513.0671209614,0.382267576890816,0.5334674665050998,0.48037149120577655,0.5115589103002258,High Performance – High Scale,33656313.41050019,197.90354420523937
Barwani,27944.013886953056,43.32813876937431,304.17788915440923,882.1926411140428,0.014012564215577566,4.562165655872841,True,134436.1912743815,0.3041280106872027,0.1159617781848024,0.053062770719671276,0.08482129312294841,Low Performance – Low Scale,5461426.260187689,195.44172438082012
Satna,19727.398917074195,36.71346044152779,304.29821197350685,1507.7323352645064,0.01903331654452915,3.787893993284144,True,95651.83914450655,0.34441622794465593,0.11060935746271187,0.028358113060222213,0.06417207073733817,Low Performance – Low Scale,3888922.024100683,197.13303514812566
Chhatarpur,2298.886913028492,35.044639380014026,304.22354967467186,1568.7819241991083,0.01922456891085422,3.6031429357764377,False,,,,,,Not Eligible,,
Ratlam,1893.246235366114,36.184705243454346,304.1810354007851,1186.5824527791378,0.01565867003553208,4.496848690002948,False,,,,,,Not Eligible,,
Harda,1745.0119324984685,41.50351422033344,304.62807483543935,1483.4966648904604,0.016584972550948825,3.9659637207807825,False,,,,,,Not Eligible,,
Sagar,4846.515816067708,45.78818520874293,304.04131299834893,1707.388213283227,0.0184457871262849,3.737288568353898,False,,,,,,Not Eligible,,
Neemuch,11.291052734375,39.0,304.09222412109375,712.302979559172,0.01768398036141972,4.449925313884954,False,,,,,,Not Eligible,,
Tikamgarh,773.2894300781247,26.738636363636363,304.15180463346536,1468.2616769243925,0.019763374541393482,3.8855901193958147,False,,,,,,Not Eligible,,
Guna,1231.0619765624986,47.9041095890411,304.1234066870905,1217.4416138626254,0.01857855783114646,3.6928047934614376,False,,,,,,Not Eligible,,
Dewas,0.0,,303.9197998046875,1325.1678794069448,0.01706815766288959,4.661842383577144,False,,,,,,Not Eligible,,
Mandsaur,1079.8088082460172,38.79342525643181,304.0718814637781,1056.0770719368124,0.01731135935802118,4.21164364289629,False,,,,,,Not Eligible,,
Khargone (West Nimar),41109.9078246912,39.092296699726305,304.4798311423969,962.3418654861175,0.015128892584577051,4.583331688776792,True,197975.08354219038,0.30310099989827743,0.1520102411674012,0.09264828174882347,0.12469776126837118,Low Performance – High Scale,8043499.975068528,195.6584288480814
Sheopur,451.85937122395814,35.452883263009845,304.5660811761413,1138.7208733613475,0.02040259633953214,3.8186617445586077,False,,,,,,Not Eligible,,
Morena,204.7068606985294,39.08558406482106,304.44828542073566,1130.4703621541848,0.021205536895298197,3.8869208242430573,False,,,,,,Not Eligible,,
Bhind,40.53983376072304,39.0,304.4743969669387,1209.6005995487014,0.02142486130157116,3.972158320880693,False,,,,,,Not Eligible,,
Jhabua,3225.7101815441206,34.843687133425895,304.278248114807,1145.003477141264,0.014950771985895358,4.647917415393782,False,,,,,,Not Eligible,,
Seoni,121435.22881015172,43.91305945997773,304.05183148077236,1716.7628473838163,0.01730994987134095,3.3196108368349533,True,590333.1024496701,0.374747926741163,0.4324711889668094,0.334160092099652,0.39008220686717127,High Performance – High Scale,24007526.639085695,197.69820400814956
Khandwa (East Nimar),26650.522174301917,39.55671742115502,304.84322342572693,1156.778431570335,0.015737075765866405,4.453789583393761,True,128655.14111816545,0.3091416274123205,0.11655133308051303,0.049173666743943426,0.0825283922423585,Low Performance – Low Scale,5228409.750505868,196.18413914408868
Umaria,64309.18360384703,40.59760677197154,303.5501402758333,1557.2834725140272,0.018269411367299024,3.3230384628848593,True,312007.02917981584,0.37444012722820663,0.3009290471723486,0.1624008706400178,0.23513312038587839,High Performance – High Scale,12686080.342875823,197.26700965485327
Gwalior,1472.4910017708348,37.12140123386268,304.18242353274496,1229.1720603965223,0.02124808198737639,3.8696110239664656,False,,,,,,Not Eligible,,
Damoh,30182.619258099166,37.796291616700216,304.1822105156809,1745.7867417308948,0.018398271060014158,3.4856562411848877,True,146779.66375297666,0.36336849418017,0.1751916738710583,0.059793520490897804,0.1139645360960268,Low Performance – Low Scale,5969418.161914187,197.7766777252892
Dhar,1781.5836166467534,37.87567480360888,304.49858660999826,1008.1000368451552,0.014479832635029716,4.402347202264974,False,,,,,,Not Eligible,,
Katni,49579.05778054804,36.927872584850725,303.96396898280676,1618.1437462073143,0.01836160352972474,3.2060378036381585,True,240723.4774668762,0.3828191231428434,0.26498147530403177,0.11811222901822632,0.19179940452015035,High Performance – High Scale,9788470.789392825,197.43156138060485
Sidhi,30106.196065064076,39.10474668947573,304.1509147517011,1575.104332730382,0.018540864417944378,3.362359175662477,True,146097.76446695364,0.3716850313335515,0.18057769372212892,0.05956374109535655,0.11587540047783942,Low Performance – Low Scale,5940409.887929695,197.31519302842392
Alirajpur,29234.85891050542,42.534090271649255,304.41287687024703,1031.742178258112,0.01377446514392046,4.550253513829366,True,140910.3016315076,0.3046909620749103,0.12086837218257812,0.056943916972132795,0.08944715647372793,Low Performance – Low Scale,5725532.24834353,195.84607081124256
Singrauli,125154.95381275956,37.82158533448094,304.15975037644796,1637.1396793437445,0.01830669222050051,3.0774907507623386,True,607814.1389050767,0.39248027857820317,0.46835180399255627,0.3453440812622931,0.41461415538006124,High Performance – High Scale,24715965.965732962,197.48292187227165
Bhopal,108.56087890625001,77.025,303.6939472586422,1555.0217545542152,0.01792003537044194,3.9213311060392404,False,,,,,,Not Eligible,,
Rajgarh,96.641064453125,39.0,304.14092094383045,1106.7823805320004,0.018046026148065056,3.870356738756657,False,,,,,,Not Eligible,,
Mandla,161676.1686233146,43.89174497475968,303.6597300158,1718.8529641157713,0.0176445618773982,3.2337007174271255,True,785976.7937939401,0.3808547893207425,0.5163638517296373,0.4551513574349607,0.4909483852282624,High Performance – High Scale,31964001.828755837,197.70385518739002
Shajapur,11.430879296875,39.0,303.95428123474125,1291.2635848736682,0.01715345471254852,4.595309613981574,False,,,,,,Not Eligible,,
Shivpuri,13527.385955991142,33.492772255177876,304.0189910523685,1338.0288746169754,0.02025614030643065,3.725963509071613,True,65451.35962029353,0.3480549164556344,0.06614173471943724,0.009716714108317554,0.030710940640711035,Low Performance – Low Scale,2660487.774395656,196.67419729510658
Datia,341.80439257046567,33.147715526152574,304.0972330710467,1307.369760828297,0.020946568313780056,3.8255072133036254,False,,,,,,Not Eligible,,
Burhanpur,52005.058465778544,40.326727656740125,305.1048784644626,936.9590729902421,0.015176720127457407,4.61223081843261,True,250363.7184719058,0.3017771260275536,0.17480566226026595,0.12540641483926304,0.15305982010496413,Low Performance – High Scale,10171658.974199409,195.58979980558576
Anuppur,175770.31294730052,44.84544060835595,303.1768056913864,1586.2136199153476,0.017852067066774904,3.2878144783308856,True,853086.8235864029,0.376955465046117,0.5316132349327595,0.4975278119485733,0.5177074514324932,High Performance – High Scale,34687432.81862227,197.34522990251637
Shahdol,224751.78286306688,38.83482408585839,303.81789870712277,1555.5163914770878,0.018267301045840848,3.3908215578493413,True,1090397.8264584271,0.3697480393044429,0.5883573720911389,0.6447989753609501,0.610315577898593,High Performance – High Scale,44335038.308243364,197.26223188741108
Vidisha,1839.054363671876,45.48972215947594,303.7525569418203,1698.6808135165356,0.01837681702919404,3.7452019610429077,False,,,,,,Not Eligible,,
Agar,296.07802968750013,39.68421052631579,303.9500768938635,1153.0009465408514,0.01736068870416071,4.3587021963955515,False,,,,,,Not Eligible,,
Niwari,370.3703393367032,33.03445060215283,304.16289549878707,1393.6144290663174,0.020412578252636943,3.853958224976857,False,,,,,,Not Eligible,,
Mauganj,36958.59576119073,38.42019746026163,304.6010360815211,1532.7963419222463,0.018815275470107758,3.6762650132040333,True,179256.32227110057,0.35118029924484445,0.19169449570947242,0.08016665230138299,0.13525810075793904,Low Performance – Low Scale,7288264.734858239,197.20080226942656
Maihar,16031.663224281707,39.76376129771558,304.23661077121443,1538.2307143229407,0.01877580260050099,3.4978308624013743,True,77761.92077219125,0.3625417075116629,0.09404880865313348,0.017246251858870177,0.04771883900566049,Low Performance – Low Scale,3161692.4068142856,197.21549552173457
Chhindwara,71093.30034803391,42.52280602311892,304.34681052578884,1427.4995375803078,0.016638874537892596,3.963489054970709,True,344364.25694026676,0.3344410058739904,0.26537009590112914,0.1827984774770513,0.22861262927706053,High Performance – High Scale,13999415.776115581,196.916104718477
Indore,0.0,,,,,,False,,,,,,Not Eligible,,
Washim,331.8027108961396,38.25118590467586,304.8477979644006,1026.3659942899676,0.014897720383343653,4.325960869023667,False,,,,,,Not Eligible,,
Ahmadnagar,3400.490590050551,40.88700835363731,303.56511553533653,817.7367245069354,0.012122665693423915,3.9211383983007106,False,,,,,,Not Eligible,,
Latur,9637.29128962623,40.98686778207876,305.03633968477743,1046.3522419738495,0.013808668392608215,4.5668991176967575,False,,,,,,Not Eligible,,
Solapur,874.8817100275735,45.99990518502466,304.7854735476284,807.0730164558871,0.011984895981208572,4.1688202084413595,False,,,,,,Not Eligible,,
Nashik,24817.62482723655,43.8562548316721,302.65395177580587,1140.3275796902221,0.011206435168802077,4.167257441913287,True,119782.19681458626,0.3237050567566873,0.12155580672811905,0.04366274750893515,0.0807067483695169,Low Performance – Low Scale,4867720.494323331,196.13965994768216
Osmanabad,7828.753830730677,40.74938170299938,304.78813118732376,910.0034816242174,0.013356204631187973,4.551747224773379,False,,,,,,Not Eligible,,
Sindhudurg,32713.29205025256,57.8001153954547,304.2111561346492,1997.835728383352,0.0071026664647855,2.9875391621119665,True,159584.2819856067,0.40042911356666994,0.21344470377584263,0.06740242089665131,0.1345988743834923,Low Performance – Low Scale,6492219.692993979,198.45815832356305
Kolhapur,65421.893266856496,52.89849861344551,302.7647767987986,1538.5964182531588,0.008325203215255038,3.1591283094652454,True,317331.71833892266,0.3870378311274918,0.31835494504521167,0.16574642247611837,0.24520234847576805,High Performance – High Scale,12902275.786228534,197.2164842983072
Chandrapur,43784.665030380085,38.44266687869198,306.02035267511195,1502.6714385440914,0.015994101900657386,4.0306420971950905,True,212284.43881958487,0.3307624163496214,0.19308946112355727,0.10069039657724443,0.1488162521382508,Low Performance – High Scale,8630804.784549026,197.11935168535658
Akola,917.5090320312502,38.88109756097561,305.7911891764175,944.2363669894451,0.015316923536562327,4.292299300146778,False,,,,,,Not Eligible,,
Parbhani,4841.904194088527,38.398824585147686,305.56280047567697,1085.4680411401707,0.014201306215531406,4.8047433933989145,False,,,,,,Not Eligible,,
Yavatmal,1844.1761878844977,39.76931448705565,305.82561573301047,1242.839760218225,0.015418874480439177,4.326711522859708,False,,,,,,Not Eligible,,
Nanded,10374.861579578788,39.5743576304808,305.7450339930397,1218.5783925156766,0.014605011210300287,4.741850006189484,True,50123.256332096105,0.29601321918808515,0.008911042839622673,0.0002381105997143558,0.002092515147371782,Low Performance – Low Scale,2037116.848425136,196.35123156099414
Dhule,2158.7814014476116,39.117437546104135,304.18155443814004,1001.0318970264036,0.01293407370385266,4.506823045722287,False,,,,,,Not Eligible,,
Satara,16432.231760865485,44.37574137997136,302.3091735657976,1144.112386640115,0.009736815903986127,3.4809991439853274,True,79313.87560296038,0.364249895571434,0.09729655877185979,0.018450629647256998,0.05003373969080309,Low Performance – Low Scale,3223180.504385583,196.149893166783
Sangli,9892.78145123315,43.308394562429974,303.37312498100465,1037.5591775146556,0.009802799025125299,3.6142508460250413,False,,,,,,Not Eligible,,
Hingoli,3365.3166395404487,39.29651299436639,305.374107664719,1120.893782910299,0.014653282707391607,4.680046562598563,False,,,,,,Not Eligible,,
Pune,19600.41622171109,43.242649140689146,302.8889086032829,994.9969359594112,0.010860751382186683,3.5844166136926563,True,94429.36984237148,0.35744429980965703,0.11602697325761197,0.02797631787703306,0.06568279113260378,Low Performance – Low Scale,3836717.1939349202,195.74672040306194
Gondiya,44266.834306054836,36.74532625462749,305.50028786189125,1640.4966567297652,0.01664306991641853,3.5326002466126134,True,214990.53657905917,0.3604094983621965,0.22566127862324503,0.10214012093856799,0.1643435915764554,Low Performance – High Scale,8742345.567369943,197.49199834184125
Amravati,1768.8446836259204,43.880473114871016,305.45290697224584,1178.9726619296803,0.01590759365926843,4.191583437558432,False,,,,,,Not Eligible,,
Nandurbar,6892.444163900136,42.26583615423269,304.2279073642741,1125.6534190598468,0.0124993322573753,4.5076085340510925,False,,,,,,Not Eligible,,
Ratnagiri,27827.600010652623,52.08114943408744,304.12183323802566,1800.00392417339,0.007451905257139995,3.1944275631065326,True,135418.17308564537,0.3844764209096773,0.17865406330339606,0.05271275249789083,0.10964125971045618,Low Performance – Low Scale,5507729.537767152,197.92326811003286
Wardha,222.08151292279396,40.539116304263715,305.83239875321283,1267.5603168095079,0.016127895015540444,4.316798760786275,False,,,,,,Not Eligible,,
Aurangabad,519.7542650520834,39.21666666666667,304.57783976936804,859.9419971863892,0.013444890186840959,4.249531057400345,False,,,,,,Not Eligible,,
Buldana,92.39624760723039,42.44929245283019,304.52984621574245,904.8694069015055,0.014746292751780092,4.397992538299721,False,,,,,,Not Eligible,,
Gadchiroli,41392.98816080764,39.803017902898915,305.95142728731474,1523.4930061400132,0.015525756228625835,3.6336746505874244,True,200740.73076215514,0.35403240387558166,0.2097087838151143,0.09349941117615033,0.15180760313172462,Low Performance – High Scale,8161689.273984922,197.17564825901363
Jalgaon,566.8179426531864,40.758823529411764,305.00879842016275,824.7254426552746,0.014122624135021149,4.597984337443237,False,,,,,,Not Eligible,,
Raigarh,67124.58874459723,53.47357863026894,304.05342949042887,1678.6119607375315,0.007953661181758973,3.279839569304576,True,326158.16160217026,0.37822961542239686,0.3134058207585841,0.1708658675310565,0.24588178728163856,High Performance – High Scale,13263486.675390873,197.59505307149362
Bhandara,20776.34782395994,38.22181079816515,305.7826661307542,1638.94981080719,0.01660866376641401,3.7313605719574547,True,100902.4553762518,0.34794897432121186,0.11878223132137208,0.03151195728218746,0.06986200398314876,Low Performance – Low Scale,4103075.5569964317,197.48781603784258
Bid,1856.2887426608438,39.11587456825581,304.66168341638047,897.4967842241907,0.013633883353014303,4.665922048863556,False,,,,,,Not Eligible,,
Jalna,449.4539264568016,38.30350639648893,304.96912230592864,963.7988601397842,0.014112309405568903,4.673925075213104,False,,,,,,Not Eligible,,
Thane,57767.73060670537,43.9287849153987,304.24390055959856,1529.44900059956,0.008644357402936714,3.4806662986433032,True,280172.9674801842,0.36434447334422326,0.2709138973290002,0.14273287384545164,0.2096565207848466,High Performance – High Scale,11391319.998936333,197.19175185348357
Palghar,46975.64471674505,46.26112890222879,304.5961904720384,1746.9117357897542,0.007838915734150386,3.672819887477072,True,228448.21986854915,0.3520718404825544,0.22606600062352503,0.11028462254972722,0.1696473715227291,Low Performance – High Scale,9290829.832686702,197.7797194420382
Mumbai Suburban,14.462703534007353,67.72455089820359,304.9906463623047,2043.2831362530123,0.006953322004451948,3.601321134733776,False,,,,,,Not Eligible,,
Nagpur,2690.4696186443025,48.96594460707049,305.4124872076866,1473.37047507735,0.01654855345079682,3.915442039807066,False,,,,,,Not Eligible,,
Mumbai,0.0,,,,,,False,,,,,,Not Eligible,,
Chandel,2867.0577169852913,96.76510890684115,299.61376956264667,2565.362514611722,0.008155152794061177,2.72392884558551,False,,,,,,Not Eligible,,
Tamenglong,146.0600378538603,111.39585583153345,296.53754899178404,2913.7205164770494,0.00894251016852659,2.7537278754787,False,,,,,,Not Eligible,,
Ukhrul,2436.5510018581504,122.96945852227256,295.96714876786797,2687.114166530495,0.00889628359770753,2.784730749339553,False,,,,,,Not Eligible,,
Bishnupur,20219.948932017127,88.91030689764595,299.3468687142899,2622.5494630289013,0.008359322759655365,2.798783657587229,True,99401.03039518645,0.41604753762819835,0.15069451812026982,0.029839048888897296,0.07884469234043837,Low Performance – Low Scale,4046966.8886313955,200.14723589253265
Churachandpur,6914.44467095435,102.3449027404267,298.2455638841985,2816.23850005143,0.008156604659466202,2.746591177123883,False,,,,,,Not Eligible,,
Thoubal,11835.33651217369,57.88815234271137,299.35324891986266,2604.869936221512,0.008416177165246478,2.812810069943864,True,58169.74134406588,0.4148322226527399,0.06246096039912519,0.004629278174467579,0.022058222136972536,Low Performance – Low Scale,2368244.1449895017,200.0994346509331
Imphal East,15913.52357112449,55.19529041202615,297.8058138917395,2685.1052890617552,0.008667577110817285,2.8813127626211408,True,78290.79769560472,0.4089995993950416,0.1120533415219008,0.01689104479392259,0.05256752049592049,Low Performance – Low Scale,3187739.3073309516,200.3163719891168
Kangpokpi,10707.043278137216,83.14124030173068,296.65939861324665,2735.759195703097,0.008804004492741813,2.8303557302762763,True,52708.88299248714,0.4132948920098964,0.037667079334789376,0.001236871667831104,0.00960521354634331,Low Performance – Low Scale,2146262.4594528787,200.45332812237217
Imphal West,28122.295374552858,75.56609510452171,298.32443819267803,2668.821083941675,0.008597323041693668,2.8708355671940833,True,138327.4377270426,0.40988369857533974,0.19744895162030326,0.05359880449201138,0.11720197778550112,Low Performance – Low Scale,5632117.995491704,200.27234336597087
Pherzawl,130.1854065992647,87.98870056497175,300.9141760039747,3457.423706898637,0.008331068141942729,2.6426528397976607,False,,,,,,Not Eligible,,
Noney,403.54147035539216,109.16987084979651,298.42353415187404,2842.7145855443823,0.008467693311269252,2.794018254011426,False,,,,,,Not Eligible,,
Tengnoupal,731.4327325919121,77.08604117046615,299.43167119277143,2464.4914391548423,0.00834362735463212,2.707169907419063,False,,,,,,Not Eligible,,
Kamjong,278.4183488357843,100.66278676034875,297.78689816631857,2565.9009842883247,0.008644141689264697,2.804383875251444,False,,,,,,Not Eligible,,
Senapati,1909.7061864200357,127.27977673846995,295.56729365290005,2790.7175898337837,0.008997992194508607,2.7709401328993724,False,,,,,,Not Eligible,,
Kakching,12412.740190194594,68.44330071877329,299.3468267722208,2624.2234324244405,0.008302522815753572,2.779154435048298,True,61022.13886046131,0.4177583250570487,0.07266711105268095,0.006365341048182045,0.02743667051708444,Low Performance – Low Scale,2484431.8191763037,200.1517619082105
Jiribam,552.3021280147055,90.81054977711736,302.7442411534926,3726.60191737266,0.008509529865735017,2.6357615906166565,False,,,,,,Not Eligible,,
South Garo Hills,1609.3254588051475,77.52086954347091,301.2512318941089,5962.483464778908,0.009134998698613783,2.5716387989167373,False,,,,,,Not Eligible,,
Ribhoi,10888.919391749338,109.02207221369312,299.45500434896127,6556.204148392362,0.009427487054023976,2.710207659208819,True,56115.91019944498,0.4237615701255347,0.05593140870441821,0.0017837132978320242,0.014096895315681873,Low Performance – Low Scale,2295198.049930307,210.78290391876772
East Khasi Hills,3532.3766371568777,126.64930784442977,296.10834396288595,8094.572222022258,0.009115611867053203,2.735879999509119,False,,,,,,Not Eligible,,
West Khasi Hills,4186.266718045351,157.18273623032812,296.66116109673305,7561.741391984415,0.009283947187572687,2.752769940150992,False,,,,,,Not Eligible,,
South West Khasi Hills,2126.071893249081,173.25955806622767,296.1380466170454,7942.268660642109,0.00913537297664776,2.8015263769310526,False,,,,,,Not Eligible,,
West Garo Hills,19690.405522091056,77.28056868151576,302.5001903351724,5278.237455931654,0.009499885319075698,2.4772455701662213,True,99954.97035529515,0.4457574025187652,0.1641237128849816,0.02824688609363445,0.08118784826676692,Low Performance – Low Scale,4082364.2344000447,207.32758549944333
South West Garo Hills,7955.411986965338,76.12099629259274,303.5540467438874,4707.51646829769,0.009519382534458165,2.458271774082231,False,,,,,,Not Eligible,,
East Jaintia Hills,1587.1306726792286,110.1179335609025,297.84573917952264,5926.845494505971,0.00894813287278315,2.5625726934207407,False,,,,,,Not Eligible,,
West Jaintia Hills,6445.398172406542,124.35809333405986,297.1280088166268,6622.282847009795,0.009052563576906146,2.59489831740248,False,,,,,,Not Eligible,,
